PERIODO;MES;DIA;DIA_NOMBRE;COMUNA;Es fecha importante;Riesgo;Numero de accidentes;Accidentes con Heridos;Accidentes con solo daños;Accidentes con muertos
2014;1;14;MARTES   ;Laureles Estadio;0;Medio;6;2;4;0
2014;1;14;MARTES   ;Popular;0;Bajo;2;2;0;0
2014;1;14;MARTES   ;Robledo;0;Bajo;2;2;0;0
2014;1;14;MARTES   ;Robledo;0;Medio;4;2;2;0
2014;1;14;MARTES   ;San Javier;0;Bajo;2;1;1;0
2014;1;14;MARTES   ;Santa Cruz;0;Bajo;2;1;1;0
2014;1;14;MARTES   ;Villa Hermosa;0;Bajo;2;2;0;0
2014;1;14;MARTES   ;Villa Hermosa;0;Medio;2;2;0;0
2014;1;15;MIÉRCOLES;Aranjuez;0;Bajo;1;1;0;0
2014;1;15;MIÉRCOLES;Aranjuez;0;Medio;7;5;2;0
2014;1;15;MIÉRCOLES;Belén;0;Alto;1;1;0;0
2014;1;15;MIÉRCOLES;Belén;0;Medio;4;3;1;0
2014;1;15;MIÉRCOLES;Buenos Aires;0;Bajo;1;1;0;0
2014;1;15;MIÉRCOLES;Buenos Aires;0;Medio;3;2;1;0
2014;1;15;MIÉRCOLES;Castilla;0;Alto;5;1;3;1
2014;1;15;MIÉRCOLES;Castilla;0;Medio;5;3;2;0
2014;1;15;MIÉRCOLES;Corregimiento de San Cristóbal;0;Bajo;1;0;1;0
2014;1;15;MIÉRCOLES;Corregimiento de San Cristóbal;0;Medio;1;1;0;0
2014;1;15;MIÉRCOLES;Doce de Octubre;0;Medio;3;2;1;0
2014;1;15;MIÉRCOLES;El Poblado;0;Alto;3;1;2;0
2014;1;15;MIÉRCOLES;El Poblado;0;Bajo;3;1;2;0
2014;1;15;MIÉRCOLES;El Poblado;0;Medio;9;2;7;0
2014;1;15;MIÉRCOLES;Guayabal;0;Alto;3;2;1;0
2014;1;15;MIÉRCOLES;Guayabal;0;Medio;5;4;1;0
2014;1;15;MIÉRCOLES;La Candelaria;0;Alto;28;15;12;1
2014;1;15;MIÉRCOLES;La Candelaria;0;Bajo;1;1;0;0
2014;1;15;MIÉRCOLES;La Candelaria;0;Medio;3;3;0;0
2014;1;15;MIÉRCOLES;Laureles Estadio;0;Alto;1;0;1;0
2014;1;15;MIÉRCOLES;Laureles Estadio;0;Medio;10;3;7;0
2014;1;15;MIÉRCOLES;Manrique;0;Medio;2;1;1;0
2014;1;15;MIÉRCOLES;Popular;0;Bajo;2;2;0;0
2014;1;15;MIÉRCOLES;Robledo;0;Medio;5;3;2;0
2014;1;15;MIÉRCOLES;San Javier;0;Bajo;1;0;1;0
2014;1;15;MIÉRCOLES;San Javier;0;Medio;1;1;0;0
2014;1;15;MIÉRCOLES;Santa Cruz;0;Bajo;2;2;0;0
2014;1;15;MIÉRCOLES;Villa Hermosa;0;Bajo;1;1;0;0
2014;1;15;MIÉRCOLES;Villa Hermosa;0;Medio;5;4;0;1
2014;1;16;JUEVES   ;Aranjuez;0;Bajo;1;0;1;0
2014;1;16;JUEVES   ;Aranjuez;0;Medio;8;4;3;1
2014;1;16;JUEVES   ;Belén;0;Alto;3;2;1;0
2014;1;16;JUEVES   ;Belén;0;Bajo;3;2;1;0
2014;1;16;JUEVES   ;Belén;0;Medio;4;3;1;0
2014;1;16;JUEVES   ;Buenos Aires;0;Bajo;1;0;1;0
2014;1;16;JUEVES   ;Buenos Aires;0;Medio;1;1;0;0
2014;1;16;JUEVES   ;Castilla;0;Alto;3;1;2;0
2014;1;16;JUEVES   ;Castilla;0;Bajo;1;1;0;0
2014;1;16;JUEVES   ;Castilla;0;Medio;1;1;0;0
2014;1;16;JUEVES   ;Corregimiento de Santa Elena;0;Bajo;2;2;0;0
2014;1;16;JUEVES   ;Doce de Octubre;0;Medio;2;1;1;0
2014;1;16;JUEVES   ;El Poblado;0;Alto;4;4;0;0
2014;1;16;JUEVES   ;El Poblado;0;Bajo;4;1;3;0
2014;1;16;JUEVES   ;El Poblado;0;Medio;7;2;5;0
2014;1;16;JUEVES   ;Guayabal;0;Alto;3;2;1;0
2014;1;16;JUEVES   ;Guayabal;0;Medio;1;0;1;0
2014;1;16;JUEVES   ;La América;0;Bajo;1;1;0;0
2014;1;16;JUEVES   ;La América;0;Medio;1;1;0;0
2014;1;16;JUEVES   ;La Candelaria;0;Alto;24;7;17;0
2014;1;16;JUEVES   ;La Candelaria;0;Medio;6;5;1;0
2014;1;16;JUEVES   ;Laureles Estadio;0;Alto;4;0;3;1
2014;1;16;JUEVES   ;Laureles Estadio;0;Medio;5;3;2;0
2014;1;16;JUEVES   ;Manrique;0;Medio;3;3;0;0
2014;1;16;JUEVES   ;Robledo;0;Bajo;3;3;0;0
2014;1;16;JUEVES   ;Robledo;0;Medio;6;4;2;0
2014;1;16;JUEVES   ;San Javier;0;Bajo;1;1;0;0
2014;1;16;JUEVES   ;Santa Cruz;0;Bajo;1;0;1;0
2014;1;16;JUEVES   ;Villa Hermosa;0;Bajo;2;2;0;0
2014;1;16;JUEVES   ;Villa Hermosa;0;Medio;1;1;0;0
2014;1;17;VIERNES  ;Aranjuez;0;Medio;4;3;1;0
2014;1;17;VIERNES  ;Belén;0;Bajo;3;2;1;0
2014;1;17;VIERNES  ;Belén;0;Medio;2;2;0;0
2014;1;17;VIERNES  ;Buenos Aires;0;Bajo;3;2;1;0
2014;1;17;VIERNES  ;Buenos Aires;0;Medio;1;0;1;0
2014;1;17;VIERNES  ;Castilla;0;Alto;9;6;3;0
2014;1;17;VIERNES  ;Castilla;0;Bajo;1;1;0;0
2014;1;17;VIERNES  ;Castilla;0;Medio;7;5;2;0
2014;1;17;VIERNES  ;Corregimiento de Santa Elena;0;Bajo;1;1;0;0
2014;1;17;VIERNES  ;Doce de Octubre;0;Bajo;1;1;0;0
2014;1;17;VIERNES  ;Doce de Octubre;0;Medio;2;1;1;0
2014;1;17;VIERNES  ;El Poblado;0;Bajo;4;1;3;0
2014;1;17;VIERNES  ;El Poblado;0;Medio;4;0;4;0
2014;1;17;VIERNES  ;Guayabal;0;Alto;7;1;5;1
2014;1;17;VIERNES  ;Guayabal;0;Medio;2;1;1;0
2014;1;17;VIERNES  ;In;0;Bajo;1;0;1;0
2014;1;17;VIERNES  ;La América;0;Bajo;2;0;2;0
2014;1;17;VIERNES  ;La América;0;Medio;1;0;1;0
2014;1;17;VIERNES  ;La Candelaria;0;Alto;24;12;12;0
2014;1;17;VIERNES  ;La Candelaria;0;Bajo;1;0;1;0
2014;1;17;VIERNES  ;La Candelaria;0;Medio;2;0;2;0
2014;1;17;VIERNES  ;Laureles Estadio;0;Alto;7;2;5;0
2014;1;17;VIERNES  ;Laureles Estadio;0;Bajo;1;1;0;0
2014;1;17;VIERNES  ;Laureles Estadio;0;Medio;6;1;5;0
2014;1;17;VIERNES  ;Manrique;0;Bajo;2;1;1;0
2014;1;17;VIERNES  ;Manrique;0;Medio;1;0;1;0
2014;1;17;VIERNES  ;Robledo;0;Bajo;2;1;1;0
2014;1;17;VIERNES  ;Robledo;0;Medio;5;3;2;0
2014;1;17;VIERNES  ;San Javier;0;Bajo;1;1;0;0
2014;1;17;VIERNES  ;San Javier;0;Medio;1;0;1;0
2014;1;17;VIERNES  ;Santa Cruz;0;Bajo;3;1;2;0
2014;1;17;VIERNES  ;Villa Hermosa;0;Bajo;2;2;0;0
2014;1;18;SÁBADO   ;Aranjuez;0;Bajo;1;0;1;0
2014;1;18;SÁBADO   ;Aranjuez;0;Medio;7;4;3;0
2014;1;18;SÁBADO   ;Belén;0;Alto;1;0;1;0
2014;1;18;SÁBADO   ;Belén;0;Bajo;1;1;0;0
2014;1;18;SÁBADO   ;Belén;0;Medio;3;3;0;0
2014;1;18;SÁBADO   ;Buenos Aires;0;Medio;3;2;1;0
2014;1;18;SÁBADO   ;Castilla;0;Alto;8;5;3;0
2014;1;18;SÁBADO   ;Castilla;0;Bajo;1;0;1;0
2014;1;18;SÁBADO   ;Castilla;0;Medio;5;4;1;0
2014;1;18;SÁBADO   ;Corregimiento de Altavista;0;Bajo;1;1;0;0
2014;1;18;SÁBADO   ;Corregimiento de Santa Elena;0;Bajo;2;2;0;0
2014;1;18;SÁBADO   ;Doce de Octubre;0;Bajo;1;1;0;0
2014;1;18;SÁBADO   ;Doce de Octubre;0;Medio;3;3;0;0
2014;1;18;SÁBADO   ;El Poblado;0;Bajo;1;0;1;0
2014;1;18;SÁBADO   ;El Poblado;0;Medio;3;0;3;0
2014;1;18;SÁBADO   ;Guayabal;0;Alto;3;2;1;0
2014;1;18;SÁBADO   ;Guayabal;0;Medio;1;1;0;0
2014;1;18;SÁBADO   ;La América;0;Bajo;1;0;1;0
2014;1;18;SÁBADO   ;La América;0;Medio;6;3;3;0
2014;1;18;SÁBADO   ;La Candelaria;0;Alto;18;9;9;0
2014;1;18;SÁBADO   ;La Candelaria;0;Medio;3;2;1;0
2014;1;18;SÁBADO   ;Laureles Estadio;0;Alto;5;3;2;0
2014;1;18;SÁBADO   ;Laureles Estadio;0;Bajo;1;0;1;0
2014;1;18;SÁBADO   ;Laureles Estadio;0;Medio;6;1;5;0
2014;1;18;SÁBADO   ;Manrique;0;Medio;2;2;0;0
2014;1;18;SÁBADO   ;Popular;0;Bajo;1;0;1;0
2014;1;18;SÁBADO   ;Robledo;0;Bajo;2;0;2;0
2014;1;18;SÁBADO   ;Robledo;0;Medio;6;3;3;0
2014;1;18;SÁBADO   ;San Javier;0;Bajo;4;3;1;0
2014;1;18;SÁBADO   ;San Javier;0;Medio;1;0;1;0
2014;1;18;SÁBADO   ;Santa Cruz;0;Bajo;3;3;0;0
2014;1;18;SÁBADO   ;Villa Hermosa;0;Medio;2;2;0;0
2014;1;19;DOMINGO  ;Aranjuez;0;Bajo;3;0;3;0
2014;1;19;DOMINGO  ;Aranjuez;0;Medio;1;1;0;0
2014;1;19;DOMINGO  ;Belén;0;Alto;1;0;1;0
2014;1;19;DOMINGO  ;Belén;0;Bajo;2;2;0;0
2014;1;19;DOMINGO  ;Belén;0;Medio;4;2;2;0
2014;1;19;DOMINGO  ;Buenos Aires;0;Bajo;2;0;2;0
2014;1;19;DOMINGO  ;Buenos Aires;0;Medio;3;3;0;0
2014;1;19;DOMINGO  ;Castilla;0;Alto;2;0;2;0
2014;1;19;DOMINGO  ;Castilla;0;Medio;7;4;2;1
2014;1;19;DOMINGO  ;Corregimiento de San Cristóbal;0;Bajo;1;0;1;0
2014;1;19;DOMINGO  ;Corregimiento de San Cristóbal;0;Medio;1;0;1;0
2014;1;19;DOMINGO  ;Doce de Octubre;0;Medio;2;1;1;0
2014;1;19;DOMINGO  ;El Poblado;0;Medio;2;0;2;0
2014;1;19;DOMINGO  ;Guayabal;0;Alto;1;1;0;0
2014;1;19;DOMINGO  ;Guayabal;0;Medio;1;0;1;0
2014;1;19;DOMINGO  ;La América;0;Bajo;2;2;0;0
2014;1;19;DOMINGO  ;La Candelaria;0;Alto;8;4;4;0
2014;1;19;DOMINGO  ;La Candelaria;0;Bajo;1;0;1;0
2014;1;19;DOMINGO  ;La Candelaria;0;Medio;3;1;2;0
2014;1;19;DOMINGO  ;Laureles Estadio;0;Alto;1;0;1;0
2014;1;19;DOMINGO  ;Laureles Estadio;0;Medio;4;4;0;0
2014;1;19;DOMINGO  ;Manrique;0;Medio;3;3;0;0
2014;1;19;DOMINGO  ;Popular;0;Bajo;1;1;0;0
2014;1;19;DOMINGO  ;Robledo;0;Medio;4;0;4;0
2014;1;19;DOMINGO  ;San Javier;0;Bajo;1;0;1;0
2014;1;19;DOMINGO  ;Santa Cruz;0;Bajo;1;1;0;0
2014;1;19;DOMINGO  ;Villa Hermosa;0;Medio;1;1;0;0
2014;1;20;LUNES    ;Aranjuez;0;Bajo;3;2;1;0
2014;1;20;LUNES    ;Aranjuez;0;Medio;3;2;1;0
2014;1;20;LUNES    ;Belén;0;Alto;1;0;1;0
2014;1;20;LUNES    ;Belén;0;Bajo;1;1;0;0
2014;1;20;LUNES    ;Belén;0;Medio;2;1;1;0
2014;1;20;LUNES    ;Buenos Aires;0;Medio;3;1;2;0
2014;1;20;LUNES    ;Castilla;0;Alto;2;0;2;0
2014;1;20;LUNES    ;Castilla;0;Bajo;2;1;1;0
2014;1;20;LUNES    ;Castilla;0;Medio;5;3;2;0
2014;1;20;LUNES    ;Doce de Octubre;0;Medio;2;1;1;0
2014;1;20;LUNES    ;El Poblado;0;Alto;1;0;1;0
2014;1;20;LUNES    ;El Poblado;0;Bajo;2;1;1;0
2014;1;20;LUNES    ;El Poblado;0;Medio;9;2;7;0
2014;1;20;LUNES    ;Guayabal;0;Alto;5;1;4;0
2014;1;20;LUNES    ;Guayabal;0;Medio;4;1;3;0
2014;1;20;LUNES    ;La América;0;Bajo;2;1;1;0
2014;1;20;LUNES    ;La América;0;Medio;3;1;2;0
2014;1;20;LUNES    ;La Candelaria;0;Alto;32;14;17;1
2014;1;20;LUNES    ;La Candelaria;0;Medio;7;3;4;0
2014;1;20;LUNES    ;Laureles Estadio;0;Alto;4;3;1;0
2014;1;20;LUNES    ;Laureles Estadio;0;Medio;8;4;4;0
2014;1;20;LUNES    ;Manrique;0;Bajo;1;0;1;0
2014;1;20;LUNES    ;Popular;0;Bajo;2;1;1;0
2014;1;20;LUNES    ;Robledo;0;Bajo;1;1;0;0
2014;1;20;LUNES    ;Robledo;0;Medio;4;2;2;0
2014;1;20;LUNES    ;San Javier;0;Bajo;2;2;0;0
2014;1;20;LUNES    ;Santa Cruz;0;Bajo;3;3;0;0
2014;1;20;LUNES    ;Villa Hermosa;0;Bajo;2;2;0;0
2014;1;20;LUNES    ;Villa Hermosa;0;Medio;1;0;1;0
2014;1;21;MARTES   ;Aranjuez;0;Medio;6;4;2;0
2014;1;21;MARTES   ;Belén;0;Alto;1;1;0;0
2014;1;21;MARTES   ;Belén;0;Bajo;4;4;0;0
2014;1;21;MARTES   ;Belén;0;Medio;6;2;4;0
2014;1;21;MARTES   ;Buenos Aires;0;Bajo;1;0;1;0
2014;1;21;MARTES   ;Buenos Aires;0;Medio;1;0;1;0
2014;1;21;MARTES   ;Castilla;0;Alto;9;2;7;0
2014;1;21;MARTES   ;Castilla;0;Bajo;1;0;1;0
2014;1;21;MARTES   ;Castilla;0;Medio;5;1;4;0
2014;1;21;MARTES   ;Corregimiento de Santa Elena;0;Bajo;1;1;0;0
2014;1;21;MARTES   ;Corregimiento de Santa Elena;0;Medio;1;1;0;0
2014;1;21;MARTES   ;Doce de Octubre;0;Medio;3;3;0;0
2014;1;21;MARTES   ;El Poblado;0;Alto;1;1;0;0
2014;1;21;MARTES   ;El Poblado;0;Bajo;5;3;2;0
2014;1;21;MARTES   ;El Poblado;0;Medio;5;1;4;0
2014;1;21;MARTES   ;Guayabal;0;Alto;5;3;2;0
2014;1;21;MARTES   ;Guayabal;0;Medio;5;4;1;0
2014;1;21;MARTES   ;La América;0;Bajo;2;1;1;0
2014;1;21;MARTES   ;La América;0;Medio;1;0;1;0
2014;1;21;MARTES   ;La Candelaria;0;Alto;14;4;10;0
2014;1;21;MARTES   ;La Candelaria;0;Medio;4;3;1;0
2014;1;21;MARTES   ;Laureles Estadio;0;Alto;4;1;3;0
2014;1;21;MARTES   ;Laureles Estadio;0;Medio;5;3;2;0
2014;1;21;MARTES   ;Manrique;0;Medio;1;1;0;0
2014;1;21;MARTES   ;Popular;0;Bajo;1;1;0;0
2014;1;21;MARTES   ;Robledo;0;Medio;7;5;2;0
2014;1;21;MARTES   ;San Javier;0;Bajo;3;2;1;0
2014;1;21;MARTES   ;San Javier;0;Medio;1;1;0;0
2014;1;21;MARTES   ;Villa Hermosa;0;Bajo;2;2;0;0
2014;1;22;MIÉRCOLES;Aranjuez;0;Bajo;1;0;1;0
2014;1;22;MIÉRCOLES;Aranjuez;0;Medio;5;1;4;0
2014;1;22;MIÉRCOLES;Belén;0;Alto;2;1;1;0
2014;1;22;MIÉRCOLES;Belén;0;Medio;5;1;4;0
2014;1;22;MIÉRCOLES;Buenos Aires;0;Bajo;2;1;1;0
2014;1;22;MIÉRCOLES;Buenos Aires;0;Medio;2;1;1;0
2014;1;22;MIÉRCOLES;Castilla;0;Alto;7;2;5;0
2014;1;22;MIÉRCOLES;Castilla;0;Medio;3;2;1;0
2014;1;22;MIÉRCOLES;Corregimiento de San Antonio de Prado;0;Medio;2;1;1;0
2014;1;22;MIÉRCOLES;Corregimiento de San Cristóbal;0;Medio;1;1;0;0
2014;1;22;MIÉRCOLES;Corregimiento de Santa Elena;0;Medio;2;1;1;0
2014;1;22;MIÉRCOLES;Doce de Octubre;0;Medio;1;1;0;0
2014;1;22;MIÉRCOLES;El Poblado;0;Alto;2;2;0;0
2014;1;22;MIÉRCOLES;El Poblado;0;Bajo;5;0;5;0
2014;1;22;MIÉRCOLES;El Poblado;0;Medio;7;3;4;0
2014;1;22;MIÉRCOLES;Guayabal;0;Alto;5;4;1;0
2014;1;22;MIÉRCOLES;Guayabal;0;Bajo;1;0;1;0
2014;1;22;MIÉRCOLES;Guayabal;0;Medio;1;1;0;0
2014;1;22;MIÉRCOLES;La América;0;Bajo;2;1;1;0
2014;1;22;MIÉRCOLES;La América;0;Medio;2;0;2;0
2014;1;22;MIÉRCOLES;La Candelaria;0;Alto;19;9;10;0
2014;1;22;MIÉRCOLES;La Candelaria;0;Medio;4;1;3;0
2014;1;22;MIÉRCOLES;Laureles Estadio;0;Alto;9;4;5;0
2014;1;22;MIÉRCOLES;Laureles Estadio;0;Medio;10;3;7;0
2014;1;22;MIÉRCOLES;Manrique;0;Medio;1;1;0;0
2014;1;22;MIÉRCOLES;Popular;0;Bajo;1;0;1;0
2014;1;22;MIÉRCOLES;Robledo;0;Bajo;2;2;0;0
2014;1;22;MIÉRCOLES;Robledo;0;Medio;11;9;2;0
2014;1;22;MIÉRCOLES;Santa Cruz;0;Bajo;1;0;1;0
2014;1;22;MIÉRCOLES;Villa Hermosa;0;Bajo;3;2;1;0
2014;1;22;MIÉRCOLES;Villa Hermosa;0;Medio;1;1;0;0
2014;1;23;JUEVES   ;Aranjuez;0;Bajo;2;1;1;0
2014;1;23;JUEVES   ;Aranjuez;0;Medio;6;4;2;0
2014;1;23;JUEVES   ;Belén;0;Bajo;1;0;1;0
2014;1;23;JUEVES   ;Belén;0;Medio;5;2;3;0
2014;1;23;JUEVES   ;Buenos Aires;0;Bajo;2;1;1;0
2014;1;23;JUEVES   ;Buenos Aires;0;Medio;3;2;1;0
2014;1;23;JUEVES   ;Castilla;0;Alto;6;1;5;0
2014;1;23;JUEVES   ;Castilla;0;Medio;4;2;2;0
2014;1;23;JUEVES   ;Doce de Octubre;0;Medio;2;2;0;0
2014;1;23;JUEVES   ;El Poblado;0;Alto;1;0;1;0
2014;1;23;JUEVES   ;El Poblado;0;Bajo;1;0;1;0
2014;1;23;JUEVES   ;El Poblado;0;Medio;3;2;1;0
2014;1;23;JUEVES   ;Guayabal;0;Alto;10;4;6;0
2014;1;23;JUEVES   ;Guayabal;0;Bajo;1;1;0;0
2014;1;23;JUEVES   ;Guayabal;0;Medio;2;1;1;0
2014;1;23;JUEVES   ;La Candelaria;0;Alto;17;7;10;0
2014;1;23;JUEVES   ;La Candelaria;0;Medio;3;2;1;0
2014;1;23;JUEVES   ;Laureles Estadio;0;Alto;7;3;4;0
2014;1;23;JUEVES   ;Laureles Estadio;0;Medio;5;2;3;0
2014;1;23;JUEVES   ;Manrique;0;Bajo;2;2;0;0
2014;1;23;JUEVES   ;Manrique;0;Medio;3;2;1;0
2014;1;23;JUEVES   ;Popular;0;Bajo;1;0;1;0
2014;1;23;JUEVES   ;Robledo;0;Medio;7;5;2;0
2014;1;23;JUEVES   ;San Javier;0;Bajo;1;1;0;0
2014;1;23;JUEVES   ;Santa Cruz;0;Bajo;2;2;0;0
2014;1;23;JUEVES   ;Villa Hermosa;0;Bajo;2;2;0;0
2014;1;23;JUEVES   ;Villa Hermosa;0;Medio;2;2;0;0
2014;1;24;VIERNES  ;Aranjuez;0;Bajo;2;1;1;0
2014;1;24;VIERNES  ;Aranjuez;0;Medio;3;0;3;0
2014;1;24;VIERNES  ;Belén;0;Alto;1;0;1;0
2014;1;24;VIERNES  ;Belén;0;Bajo;4;1;3;0
2014;1;24;VIERNES  ;Belén;0;Medio;6;4;2;0
2014;1;24;VIERNES  ;Buenos Aires;0;Medio;8;6;2;0
2014;1;24;VIERNES  ;Castilla;0;Alto;3;1;2;0
2014;1;24;VIERNES  ;Castilla;0;Bajo;1;1;0;0
2014;1;24;VIERNES  ;Castilla;0;Medio;3;3;0;0
2014;1;24;VIERNES  ;Corregimiento de San Cristóbal;0;Medio;1;1;0;0
2014;1;24;VIERNES  ;Corregimiento de Santa Elena;0;Bajo;1;1;0;0
2014;1;24;VIERNES  ;Corregimiento de Santa Elena;0;Medio;1;0;1;0
2014;1;24;VIERNES  ;Doce de Octubre;0;Medio;4;2;1;1
2014;1;24;VIERNES  ;El Poblado;0;Alto;1;1;0;0
2014;1;24;VIERNES  ;El Poblado;0;Bajo;2;0;2;0
2014;1;24;VIERNES  ;El Poblado;0;Medio;3;0;3;0
2014;1;24;VIERNES  ;Guayabal;0;Alto;6;3;3;0
2014;1;24;VIERNES  ;Guayabal;0;Medio;4;2;2;0
2014;1;24;VIERNES  ;La América;0;Bajo;1;0;1;0
2014;1;24;VIERNES  ;La América;0;Medio;4;2;2;0
2014;1;24;VIERNES  ;La Candelaria;0;Alto;18;5;13;0
2014;1;24;VIERNES  ;La Candelaria;0;Medio;1;1;0;0
2014;1;24;VIERNES  ;Laureles Estadio;0;Alto;11;5;6;0
2014;1;24;VIERNES  ;Laureles Estadio;0;Medio;7;3;4;0
2014;1;24;VIERNES  ;Manrique;0;Medio;1;1;0;0
2014;1;24;VIERNES  ;Popular;0;Bajo;2;2;0;0
2014;1;24;VIERNES  ;Robledo;0;Bajo;3;1;2;0
2014;1;24;VIERNES  ;Robledo;0;Medio;3;1;2;0
2014;1;24;VIERNES  ;San Javier;0;Medio;2;1;1;0
2014;1;24;VIERNES  ;Santa Cruz;0;Bajo;1;1;0;0
2014;1;24;VIERNES  ;Villa Hermosa;0;Bajo;1;1;0;0
2014;1;24;VIERNES  ;Villa Hermosa;0;Medio;3;3;0;0
2014;1;25;SÁBADO   ;Aranjuez;0;Bajo;1;1;0;0
2014;1;25;SÁBADO   ;Aranjuez;0;Medio;3;2;1;0
2014;1;25;SÁBADO   ;Belén;0;Bajo;3;1;2;0
2014;1;25;SÁBADO   ;Belén;0;Medio;7;2;5;0
2014;1;25;SÁBADO   ;Buenos Aires;0;Bajo;2;1;1;0
2014;1;25;SÁBADO   ;Buenos Aires;0;Medio;4;2;2;0
2014;1;25;SÁBADO   ;Castilla;0;Alto;5;3;2;0
2014;1;25;SÁBADO   ;Castilla;0;Medio;3;2;0;1
2014;1;25;SÁBADO   ;Corregimiento de San Cristóbal;0;Bajo;2;1;1;0
2014;1;25;SÁBADO   ;Doce de Octubre;0;Medio;3;3;0;0
2014;1;25;SÁBADO   ;El Poblado;0;Bajo;2;1;1;0
2014;1;25;SÁBADO   ;El Poblado;0;Medio;6;2;4;0
2014;1;25;SÁBADO   ;Guayabal;0;Alto;7;5;2;0
2014;1;25;SÁBADO   ;Guayabal;0;Medio;1;0;1;0
2014;1;25;SÁBADO   ;In;0;Bajo;1;0;1;0
2014;1;25;SÁBADO   ;La América;0;Bajo;3;2;1;0
2014;1;25;SÁBADO   ;La América;0;Medio;1;0;1;0
2014;1;25;SÁBADO   ;La Candelaria;0;Alto;14;5;9;0
2014;1;25;SÁBADO   ;La Candelaria;0;Medio;3;1;2;0
2014;1;25;SÁBADO   ;Laureles Estadio;0;Alto;2;1;1;0
2014;1;25;SÁBADO   ;Laureles Estadio;0;Bajo;1;0;1;0
2014;1;25;SÁBADO   ;Laureles Estadio;0;Medio;6;3;3;0
2014;1;25;SÁBADO   ;Manrique;0;Medio;1;0;1;0
2014;1;25;SÁBADO   ;Popular;0;Bajo;2;2;0;0
2014;1;25;SÁBADO   ;Robledo;0;Bajo;1;0;1;0
2014;1;25;SÁBADO   ;Robledo;0;Medio;6;2;4;0
2014;1;25;SÁBADO   ;San Javier;0;Medio;1;1;0;0
2014;1;25;SÁBADO   ;Santa Cruz;0;Bajo;1;0;1;0
2014;1;25;SÁBADO   ;Villa Hermosa;0;Bajo;4;2;2;0
2014;1;26;DOMINGO  ;Aranjuez;0;Bajo;1;0;1;0
2014;1;26;DOMINGO  ;Aranjuez;0;Medio;2;0;2;0
2014;1;26;DOMINGO  ;Belén;0;Bajo;3;3;0;0
2014;1;26;DOMINGO  ;Belén;0;Medio;1;1;0;0
2014;1;26;DOMINGO  ;Buenos Aires;0;Bajo;2;2;0;0
2014;1;26;DOMINGO  ;Buenos Aires;0;Medio;4;4;0;0
2014;1;26;DOMINGO  ;Castilla;0;Medio;3;2;1;0
2014;1;26;DOMINGO  ;Corregimiento de Altavista;0;Bajo;1;1;0;0
2014;1;26;DOMINGO  ;Corregimiento de San Cristóbal;0;Bajo;3;3;0;0
2014;1;26;DOMINGO  ;Corregimiento de Santa Elena;0;Medio;1;1;0;0
2014;1;26;DOMINGO  ;Doce de Octubre;0;Medio;5;5;0;0
2014;1;26;DOMINGO  ;El Poblado;0;Medio;2;1;1;0
2014;1;26;DOMINGO  ;Guayabal;0;Alto;1;1;0;0
2014;1;26;DOMINGO  ;Guayabal;0;Bajo;2;1;1;0
2014;1;26;DOMINGO  ;Guayabal;0;Medio;3;2;1;0
2014;1;26;DOMINGO  ;La América;0;Bajo;1;0;1;0
2014;1;26;DOMINGO  ;La América;0;Medio;1;1;0;0
2014;1;26;DOMINGO  ;La Candelaria;0;Alto;12;7;5;0
2014;1;26;DOMINGO  ;La Candelaria;0;Medio;2;2;0;0
2014;1;26;DOMINGO  ;Laureles Estadio;0;Alto;3;2;1;0
2014;1;26;DOMINGO  ;Laureles Estadio;0;Medio;2;2;0;0
2014;1;26;DOMINGO  ;Manrique;0;Bajo;3;3;0;0
2014;1;26;DOMINGO  ;Manrique;0;Medio;1;1;0;0
2014;1;26;DOMINGO  ;Popular;0;Bajo;1;0;1;0
2014;1;26;DOMINGO  ;Robledo;0;Medio;11;8;3;0
2014;1;26;DOMINGO  ;San Javier;0;Medio;1;1;0;0
2014;1;26;DOMINGO  ;Villa Hermosa;0;Bajo;2;2;0;0
2014;1;26;DOMINGO  ;Villa Hermosa;0;Medio;1;1;0;0
2014;1;27;LUNES    ;Aranjuez;0;Bajo;1;1;0;0
2014;1;27;LUNES    ;Aranjuez;0;Medio;5;3;2;0
2014;1;27;LUNES    ;Belén;0;Alto;3;1;2;0
2014;1;27;LUNES    ;Belén;0;Bajo;6;1;5;0
2014;1;27;LUNES    ;Belén;0;Medio;3;2;1;0
2014;1;27;LUNES    ;Buenos Aires;0;Bajo;3;1;2;0
2014;1;27;LUNES    ;Buenos Aires;0;Medio;1;1;0;0
2014;1;27;LUNES    ;Castilla;0;Alto;4;3;1;0
2014;1;27;LUNES    ;Castilla;0;Medio;3;2;1;0
2014;1;27;LUNES    ;Corregimiento de Altavista;0;Bajo;1;1;0;0
2014;1;27;LUNES    ;Corregimiento de San Antonio de Prado;0;Medio;1;1;0;0
2014;1;27;LUNES    ;Corregimiento de San Cristóbal;0;Medio;1;1;0;0
2014;1;27;LUNES    ;Doce de Octubre;0;Medio;5;5;0;0
2014;1;27;LUNES    ;El Poblado;0;Alto;2;1;1;0
2014;1;27;LUNES    ;El Poblado;0;Bajo;7;3;4;0
2014;1;27;LUNES    ;El Poblado;0;Medio;4;1;3;0
2014;1;27;LUNES    ;Guayabal;0;Alto;6;2;4;0
2014;1;27;LUNES    ;Guayabal;0;Medio;3;1;2;0
